NIC;Estrato;Personas;Ingresos;Gastos;Cartera;QSAT;ProbPago;Consumo
1598669;2;5;4037242.68;3392394.32;1;83;0.945;357952
2998939;4;5;11197528.64;9088548.9;0;88;0.318;869426
1600578;4;4;3973324.67;3508365.9;0;72;0.731;393484
1907830;2;2;8220882.77;6841648.02;1;56;0.299;690954
2518197;2;2;1477528.7;1170809.6;0;72;0.234;252350
1747984;3;5;10412191.14;9157708.56;1;58;0.917;893000
2586469;4;2;7808881.6;7168742.37;0;73;0.664;619200
2284456;1;4;10744485.65;9934381.42;1;64;0.696;772662
1271870;4;5;10920567.18;10076152.08;0;60;0.114;802094
1672179;2;6;12366425;10539294.03;1;47;0.706;974380
2403582;3;3;13910425;11784565.8;0;83;0.494;977984
2004055;3;4;5624184.21;4571850.29;1;75;0.21;540768
2432665;4;5;2814677.1;2368214.94;0;72;0.843;322658
2634021;2;4;2875695.1;2392552.5;1;48;0.257;315972
2502525;4;2;5190216.12;4700563.08;1;92;0.975;633648
1805267;2;2;8218829.43;7201030.59;1;68;0.221;784147
2180803;2;4;1536331.68;1330861.2;1;83;0.584;225302
2617431;3;6;5276519.01;4992056.48;1;71;0.557;554260
1698500;4;5;10149758.64;9275528.88;0;42;0.37;858814
2382329;3;6;8337447.03;7090849.36;0;79;0.758;708651
2863667;3;2;12185611.2;11232060;0;50;0.706;979530
1552344;1;4;10345982.79;8721345.78;1;90;0.667;976620
2930253;3;6;13725702.62;11626357.05;1;66;0.228;1146285
1757524;4;5;12007087.5;10874516.71;0;58;0.879;1119118
1466808;3;5;2169677.4;1785120.3;1;74;0.618;313476
2020831;1;2;10761946.26;9779319.55;1;53;0.537;911240
2058393;3;3;8410614.55;7286829;0;90;0.746;705280
1668003;1;3;6638377.92;5860589.28;0;63;0.344;769580
2493544;1;5;2088232.02;1782179;0;70;0.294;387655
1884266;4;3;8040255.81;7329681.26;1;62;0.904;741240
1819634;2;4;11112056.64;9491189.31;0;38;0.991;851200
1976877;4;4;15745546.28;14365977.64;1;85;0.802;1237314
2073872;2;6;6303025.12;5479241;0;88;0.593;580800
2825490;3;2;1501768.32;1277436.74;0;63;0.32;266266
2388471;3;4;15651432.9;14021416.96;1;56;0.136;1361574
1735620;4;6;12457810.46;10915380.96;1;77;0.612;1056400
2050625;3;4;10822475.4;9816981.48;1;65;0.923;827532
1600187;2;2;2801208;2364583.98;0;84;0.636;319200
1995756;2;5;4067851.27;3622287.24;0;72;0.221;335280
2294011;1;4;11981196.35;11398999.7;1;61;0.165;1109381
1644467;3;6;2142470.94;1900663.92;1;62;0.875;379010
2678955;4;4;15682657.76;15140387.35;1;44;0.268;1430443
1464355;4;5;4093353.5;3476329.36;1;83;0.478;701932
1932057;2;6;2876761.9;2329292.57;0;60;0.893;326970
2249115;3;2;10512856.75;9071437.64;0;66;0.992;886248
1762323;2;6;15934865.85;13910453.6;0;74;0.429;1296092
1775294;3;6;7626761.7;7259980.28;1;76;0.423;717500
2395129;1;4;15921917.08;13926136.5;0;60;0.181;1222660
2225606;1;4;2194926.46;1710418.36;1;55;0.365;336518
2428343;1;5;8171991.96;7360358.04;1;61;0.25;893116
2181885;4;5;12482877.33;10371380.3;0;75;0.72;970827
1513725;3;5;4062775.86;3697515.43;1;86;0.498;465312
2055160;4;6;1513370.32;1247623.08;1;63;0.229;236588
2761796;2;6;8294210.4;6825284.88;0;56;0.461;649484
2717928;4;3;9893144.76;8812612.8;0;72;0.816;911070
2667230;3;4;5285816.54;4736077.01;1;49;0.686;448086
2305217;1;2;2652901.76;2531569.32;1;76;0.305;313654
2391643;3;2;4136906.76;3397284.1;1;61;0.278;382627
1835215;2;6;7907938.53;6953408;1;83;0.985;809952
2497178;1;5;16197435.1;13892172.91;0;52;0.359;1243029
1319391;2;5;8156559.48;7453920.67;1;45;0.38;841728
1970510;2;4;5708560.78;4671675.75;0;74;0.758;399993
1754682;3;5;2687222.25;2315142.9;0;78;0.631;325052
1861883;4;6;8018523.27;7282602.8;0;90;0.481;918099
2256153;1;5;4112067.56;3569345.44;0;63;0.787;660422
1556714;4;5;7848786.44;6793143.3;1;60;0.938;743680
2989114;2;4;5254576.11;4676720;0;38;0.586;583440
2536539;3;3;8157312.84;7279690.32;0;75;0.615;603750
2959750;4;5;7834445.24;7098951.44;0;56;0.82;718536
2521619;1;6;5278706.57;4999531.56;1;83;0.557;452760
2924838;2;3;7945900.47;7116951.81;0;52;0.427;924120
1433762;2;4;11140723.43;9924490;1;52;0.275;942400
1760897;1;4;8112928.64;7020547.56;1;90;0.435;653950
2689745;4;3;8056188;7397567.26;0;73;0.314;939116
1767362;2;6;5161552.32;4927512;0;79;0.905;477802
2426012;4;5;2861706.24;2404102.47;0;39;0.647;412380
1682564;1;6;10666633.6;10065004.7;0;61;0.874;808943
2101029;3;3;1438660.08;1333477.35;0;41;0.729;247800
1510465;3;3;9669435.75;9482306.44;1;92;0.688;971916
2667362;3;2;8105243.4;6906907;1;85;0.642;649768
2210099;4;3;1457503.68;1243528;0;59;0.665;220064
2998310;1;2;7851209.94;7007333.17;0;52;0.784;861280
1926022;3;3;4118830.23;3504853.8;1;85;0.459;657440
2115587;4;2;5328402.32;4629222.56;0;60;0.242;428927
2304015;3;6;4190686.38;3425626.26;0;52;0.684;637802
2537752;3;3;8452729.35;7427842.5;1;63;0.679;903168
2068981;4;5;3853639.98;3561717.15;1;72;0.224;652960
2625610;3;6;4065405.08;3526622.12;1;59;0.735;415198
1421697;1;6;10265016.24;8772597;0;51;0.373;1011240
1883022;2;4;4282062.57;3477921.04;1;52;0.934;455435
1302962;4;4;5485890.1;4543098.53;0;87;0.46;437625
2294081;3;2;4226962.67;3594351.09;0;70;0.791;624880
2034446;1;4;13543229.56;12552713.98;1;46;0.867;1103310
1470089;4;2;3555372;2958084.81;0;56;0.841;570174
2256239;4;6;3933316.53;3733099.7;1;56;0.485;627120
2572177;1;2;10703928.78;10007986.02;1;68;0.626;955055
2300529;4;3;2605869;2432374.49;0;75;0.116;415276
2632204;4;4;10420170.12;9882157.95;0;79;0.144;937840
1693296;4;3;6449695.2;5769166.66;0;53;0.204;808301
2961358;4;5;5846223.42;5584271.25;1;50;0.409;605199
2131078;3;4;1535760;1310513.68;1;56;0.754;223860
2061593;3;4;7664118;7433356.08;1;47;0.615;688402
2984756;4;4;5386191.84;4848965.68;0;46;0.625;483210
2356821;3;6;4098932.64;3756386.25;1;47;0.676;382636
1765456;3;3;7845157.24;6859656.5;0;41;0.392;680256
1995312;2;2;6367248.16;5163625.98;0;74;0.494;583455
2540079;2;5;5424083.88;4505908.2;1;75;0.857;444238
2160189;1;4;4292938.44;3722994.6;1;43;0.475;425226
2693319;3;4;7894479.56;6992127.87;0;53;0.816;717396
2865769;2;6;1406517;1197664.38;0;42;0.847;210312
2893918;3;5;5543653.2;4703963.58;1;63;0.835;608268
2806474;3;2;8018009.04;6796298.72;1;57;0.309;736767
2542896;4;2;3569972.32;3051612.14;0;66;0.246;577907
1577153;1;4;2120700.53;1759371.5;1;61;0.753;328274
1756835;4;4;6162781.39;5259732.31;1;54;0.926;591414
1714127;1;5;3977112.84;3432358.82;1;41;0.882;481074
1338672;3;6;1516175.9;1218819.09;0;40;0.765;257094
2021208;3;2;13664693.28;12656408.7;1;84;0.882;973350
2495953;2;4;15520253.43;15250259.7;1;63;0.906;1437360
1680810;3;4;6149959.47;5455322.88;0;62;0.428;570688
2282933;3;5;2606861.4;2295598.24;0;55;0.401;272073
1620488;3;4;5113313.04;4905065.45;0;74;0.46;627785
2901643;1;2;7017476.39;5940987.5;1;58;0.739;786324
1917837;2;3;12753291.11;12481496.46;1;68;0.253;1014930
1763334;4;6;5429830.08;4862521.12;1;57;0.631;479757
2119357;4;4;7921502.4;7367251.68;1;80;0.676;692868
1317102;4;2;1429635.72;1264165.65;1;72;0.863;222180
1754535;1;3;2172922.83;1861283.7;0;93;0.475;366326
2200306;3;3;12918072.54;11706080.96;1;82;0.816;1005598
2322445;3;5;6953309.49;5777889.04;0;74;0.809;736000
1890977;2;4;7753355.36;7133826.42;0;55;0.89;684288
2469204;4;5;7899075.93;7068471.06;0;63;0.785;780274
1666451;1;4;12220393.02;10962310.64;1;76;0.434;1206804
2595959;2;2;2136585.3;1925408.64;0;71;0.516;362388
2116766;2;3;2717988.48;2365114;0;74;0.314;339556
1833761;2;4;3478222.7;2918169.45;0;78;0.748;603684
1930105;3;6;8202486.06;6847940;1;77;0.259;637585
2108920;3;5;2931084.1;2327468.44;1;58;0.704;343170
2598291;1;4;3443752.8;2942475.44;0;87;0.286;627007
2666332;1;3;10216761;8650679;1;66;0.361;910275
2492679;4;4;6212293.9;5109372.14;0;71;0.536;516912
1611609;2;6;2768571.09;2462259.24;0;76;0.203;407322
1396321;1;4;4281776.07;3485539.53;1;55;0.904;403218
1822447;3;3;9971217.05;9299538.36;0;50;0.919;968680
2389052;3;5;2237214.39;1835128.4;1;73;0.882;357765
1823886;2;5;2785533.48;2306591.28;0;51;0.251;421614
1498888;2;5;8403906;6794929.68;0;50;0.877;690316
2478004;4;5;2794764.8;2522688.05;1;45;0.916;434016
1398232;1;3;4167566.52;3538254.5;1;46;0.319;340136
2593079;3;6;15716496.48;15174904.56;1;58;0.285;1420410
2023272;3;6;4127559.44;3554120.1;0;88;0.579;654126
2700050;1;2;4291731.48;3448444.56;1;71;0.966;604305
2402741;1;3;12083702.4;11117929.98;1;81;0.62;975726
2958304;2;6;3462035.42;2851614.98;1;72;0.314;514990
1738792;1;4;7931292.9;7283343.36;0;67;0.196;903465
2382895;1;5;2657427.25;2381406.12;1;48;0.194;318116
2320248;4;3;16314758.04;14873221.01;0;62;0.797;1237350
1357530;2;2;13617107.2;11651005.8;1;62;0.582;974208
2348212;1;3;4207461.75;3639173.94;0;64;0.613;387040
2097231;4;3;12974657.85;11847484;1;48;0.688;1048168
2768532;2;3;8005883.28;7445760.66;0;67;0.528;724272
1865442;1;2;2744684.7;2356116.92;1;69;0.694;428076
1502035;2;2;10772560.05;9783986.88;1;44;0.5;801964
2683302;4;2;2020863.78;1877941;1;73;0.327;371158
2740526;1;5;2789933;2468815.65;0;72;0.742;454118
2146335;2;6;13791015.32;11954031.78;1;60;0.283;1161776
1424555;1;5;7972320.63;7454421.38;1;78;0.136;718074
1945522;2;5;8337786.84;7499287.6;0;64;0.629;808942
1406968;1;5;7869005.28;7213113;1;49;0.57;605661
2345173;3;4;10621692.9;9984143.04;0;53;0.882;949016
2450149;3;5;10531468.8;9183617.19;1;79;0.476;820040
2921408;2;5;6214446;5318713.2;1;56;0.675;533574
1662773;2;5;7943822.48;6802418.56;1;59;0.452;903812
2942084;1;3;8443993.8;7466181.4;1;73;0.612;650880
1881280;1;6;6788719;6156012.61;1;52;0.668;814080
1397848;2;6;10367426.42;9420380.97;0;61;0.272;886160
2669017;3;2;3307194.2;3030304.2;1;59;0.248;568707
2803651;4;5;2649006.6;2484227.2;0;65;0.717;449948
1487891;2;6;10304994.28;9436776.72;1;73;0.866;919734
2323322;2;6;11750100;10916425.19;1;65;0.241;997084
1996551;3;5;6498267.48;5620408.64;1;86;0.859;785920
2092013;3;2;2071210.62;1811523.84;0;69;0.484;355116
1472559;1;5;13927494.2;11905236;0;57;0.449;1046896
2323860;1;4;5174224.26;4611868.44;1;64;0.94;548583
2004457;3;5;12062950;10657918.06;1;65;0.688;1045330
1332375;4;2;15586802;14948720.3;0;64;0.27;1400284
1794006;2;2;7721792.88;7438229.28;1;57;0.403;751464
2487203;1;6;11116795.3;9333385.82;1;49;0.789;816684
2348115;2;2;5722225.11;5036775;1;64;0.326;658320
2865742;4;5;8019606.67;7182120.35;0;79;0.624;889326
2684373;4;2;2875781.58;2537081.54;0;49;0.559;315630
2928606;3;2;8335865.85;7132339.34;1;60;0.184;621000
2580937;4;5;2692869.48;2376723.72;1;62;0.518;340470
1996969;2;6;1439781.98;1261167.21;0;56;0.278;243846
2848810;1;2;2044495.88;1778859.94;1;67;0.551;307500
2304939;1;4;5650887.05;4665484.2;1;65;0.201;630223
1415154;1;4;10508725.64;8952894.52;1;84;0.258;822640
1605270;1;3;16092532.08;14638072.28;0;64;0.892;1327836
2536402;1;4;10091046;8767414.83;0;57;0.382;861490
2126899;3;6;4197768.68;3413441.15;0;61;0.482;457452
2400746;3;4;4221234.73;3496709.76;1;92;0.115;408035
2869063;3;2;9644848.8;8962330.04;1;72;0.641;894044
2830267;1;2;5448775.93;4907873.97;1;88;0.426;467928
1650121;3;6;4066534.5;3738239.57;0;62;0.698;649408
2888403;1;5;7991374.16;6851637.8;0;69;0.625;760020
1658107;1;6;2149086.42;1853708.22;0;68;0.197;358190
2245971;4;5;10522418.4;9416379.98;1;88;0.131;859680
1915549;1;4;7634126.34;7154630.8;0;86;0.556;645198
2693920;4;6;6495248.64;6143716.8;1;51;0.648;821100
1608245;4;4;2774216.49;2419610.76;0;73;0.156;414865
1262222;4;4;4173534;3392631.76;0;55;0.139;707762
2845006;2;5;8329012.11;7413111.61;0;76;0.985;946305
1549124;1;2;6124781.4;5406332.7;0;42;0.3;543858
2333363;3;5;6063417.5;5103296.04;1;68;0.248;573540
2666618;3;2;3568986.12;2825417.5;0;47;0.635;555660
1500496;3;4;2772434.35;2325409.2;0;37;0.802;293967
1355810;2;5;7724339.04;7272587.68;0;59;0.644;705276
2769997;4;2;7064278.36;6254210;1;74;0.182;729162
2176655;4;4;2785315;2425646.16;0;49;0.851;313385
2903878;1;3;2684548.72;2415477.02;0;50;0.845;422011
2003336;4;5;7988318.8;7093578.72;1;61;0.166;871335
1779367;1;4;5240814.74;4556400.75;0;61;0.371;564620
1306674;1;3;7842997.8;7136663.76;0;72;0.721;790443
2312582;4;4;1515653.55;1311284.24;1;83;0.572;262295
2398808;4;5;4198157.58;3410375.1;0;65;0.338;409016
2585216;1;5;10135773.68;8782015.62;1;93;0.941;839258
1585742;4;3;3956348.3;3661299.18;0;69;0.845;495258
1958079;1;4;1370326.5;1178255.04;0;72;0.325;229770
2869936;3;5;8371427.26;7347892.8;1;85;0.973;808605
1859878;2;4;4163266.05;3463336;0;52;0.581;704372
1812725;4;5;1478716.23;1231152.64;1;64;0.395;239166
2947068;4;6;2164720.8;1814980.7;0;82;0.317;372064
2953681;3;3;4253783.04;3602475;1;65;0.2;503625
2693392;3;6;6813299.79;5671739.92;0;59;0.265;810880
2927590;1;6;13071129.63;11456954.21;1;78;0.164;1018576
2410947;1;4;1456553.6;1223758.27;0;83;0.533;224675
1364294;3;6;10728819.9;9169144.96;0;83;0.665;917631
1278891;4;3;15622591.05;14786174.6;1;66;0.437;1173978
1571720;2;5;8321531.19;7214207.92;1;79;0.39;813447
1871749;1;3;2709308.94;2317976.64;1;49;0.178;463299
1318061;2;3;6638731.29;5774773;1;64;0.233;728670
2906076;4;3;8027364.06;7265772.8;1;58;0.531;624314
2006494;2;6;3495213.23;3112883.28;0;42;0.569;588490
2035592;2;4;11028856.08;9461294.4;1;76;0.54;791718
1239316;1;4;2630681.1;2343474.72;0;54;0.618;338618
2291908;2;4;13003998.7;11623895.68;0;62;0.909;1075602
1702252;2;2;5635071.09;4548712.38;1;41;0.995;537660
1311298;4;5;8101676;7436420.46;0;67;0.973;945832
2205965;3;5;5317982.11;5001320.94;1;67;0.688;442221
2735684;2;2;12987377.52;12314623.36;0;65;0.998;994976
2421516;2;2;5476189.82;4772653.9;1;52;0.391;481120
1567173;2;5;4184533.44;3726945;0;65;0.692;493355
2451502;3;4;11703100.9;10860303.52;1;53;0.449;1143545
1977559;1;5;1531640.25;1231290.06;0;82;0.739;222376
2287769;3;3;3437526.74;2857760.34;0;49;0.711;537530
2178972;2;4;2103761.68;1898615.55;1;55;0.607;332272
2173013;1;4;5231238.39;4597322.4;0;62;0.758;459420
1408566;2;5;4303409.9;3443857.5;1;80;0.17;625262
1647833;1;2;5187587.4;4629115.92;1;57;0.623;545952
2672428;3;6;1473091.5;1219959.45;0;82;0.101;234117
2776908;1;4;5866667.1;5416290.24;0;75;0.424;586112
2315077;3;4;10519621.28;8806484;1;82;0.443;883245
1771269;3;2;4249847;3587451.21;0;90;0.461;340792
2361491;2;6;8257189.6;6940694.48;1;74;0.437;728064
2674928;3;4;4138211.31;3782646.48;0;55;0.709;430945
2072664;1;3;8233481.64;6954092.64;0;52;0.285;658368
1300046;1;2;10713325.72;9129280;0;76;0.771;934800
1659502;1;4;4245229.28;3648295.2;1;66;0.552;669825
2679334;3;5;10538830.95;9309968.92;1;74;0.249;994882
2797613;1;4;2049703.8;1838701.61;1;79;0.643;337938
1393165;4;5;11045865.6;9403082.48;1;73;0.199;958596
2495921;3;4;12015876.6;10942439;0;60;0.695;1011864
2447752;3;6;4104717.12;3722010;1;47;0.858;401320
1392245;2;5;5941906;5210165.02;1;80;0.238;581049
1339211;4;5;8033895.18;6992606.06;1;68;0.92;781304
1647858;3;4;4255967.84;3355435.04;0;75;0.36;412674
2940759;3;5;5341728.6;4978877.8;0;72;0.826;527340
2108604;1;6;3271961.82;2897004.88;1;56;0.395;512888
1636326;3;3;6676737.59;5986349.7;1;69;0.235;723048
2441791;3;4;5369618.4;4883282.04;0;78;0.217;460187
2511538;3;2;3957801.6;3642527.28;1;90;0.116;424047
2609774;3;6;13097166.75;11819654;0;37;0.761;1194798
1370551;3;2;7929048.92;7486814.97;0;73;0.612;924562
1451998;3;5;8221509.24;7437306.68;0;55;0.557;734211
1531748;4;6;5511769.76;4834502.89;1;66;0.822;645636
2561184;1;6;10857847.7;9483794.4;1;43;0.893;941919
1736876;2;5;7911735.12;6931588.84;0;61;0.274;965653
2553549;4;4;8330576.15;7063191.96;0;45;0.329;816000
2647656;4;5;4053759.2;3506425.78;0;65;0.691;700245
2988652;3;5;5611682.84;4690820.19;0;59;0.944;419152
2081608;4;6;15506394.96;15027501.28;0;59;0.887;1144806
1815398;4;3;8049747.06;6797186.9;0;59;0.812;891990
1887274;1;5;11814570;10576724.95;0;63;0.108;1025869
1774338;3;3;4068095.75;3407382.72;1;71;0.181;608069
1324470;1;4;7724296.35;6847412.4;0;38;0.75;581022
1564317;2;6;7998862.32;7097137.75;0;71;0.945;977399
1611210;3;2;10595586.2;9169164.2;1;61;0.873;930150
2746826;3;5;2118435.86;1912661.4;0;50;0.67;329536
2641805;3;2;8235403.92;7245853.56;0;75;0.914;684322
2050964;3;5;8084105.91;7421796.72;0;39;0.644;726817
2229044;3;2;6140547.18;5634417.6;1;70;0.91;513702
2997527;2;4;13425421.17;11875240.52;1;50;0.913;1017632
2047258;3;5;9588396.87;8977149.41;0;56;0.347;995796
2843557;2;2;5499096.94;4825629.48;0;77;0.415;625392
2533285;3;4;13447667.08;12413263.68;0;75;0.112;963028
1438595;4;3;6043959.02;5271655.09;1;53;0.595;491305
1617932;2;4;9928606.67;9283883.14;0;50;0.148;840052
2885906;2;4;3371186.7;3121321.8;1;47;0.906;511560
2836008;1;3;16009210.88;15051730.62;1;52;0.973;1254336
2197516;4;4;9945849.16;9306597.3;0;65;0.212;907192
1841703;4;2;2010505.2;1912220.8;1;52;0.154;375990
1937699;1;4;4299104.32;3629239.9;1;67;0.683;415670
2899612;4;2;3961162.92;3704974.92;1;74;0.458;361680
2498092;1;3;7723887.6;7172054.12;0;83;0.318;641784
2034747;3;3;7939024.74;6937084.63;1;67;0.3;842055
1629038;1;2;5364661.2;4520112.3;1;80;0.773;657860
1936035;4;3;3923344.08;3615658.88;1;36;0.421;413982
2834111;4;2;4360288.35;3489750;0;40;0.457;344571
1882434;1;3;13355502.56;11978122.48;1;54;0.817;1000523
2564392;3;5;15859424.7;14700765.76;1;55;0.993;1315285
1987899;1;2;3225800.22;3078521.6;0;69;0.388;569496
1257228;4;4;4042400.08;3708782.22;0;78;0.11;644085
2691902;1;3;6070585.5;5469409.2;1;85;0.82;561530
1674053;1;4;2617337.4;2383557.96;1;80;0.734;283290
1763133;2;6;1527411.52;1266679.7;0;55;0.96;241280
2315086;3;5;1478940.32;1255490.25;1;49;0.424;219596
2624097;1;6;7659237.6;6992914.48;1;78;0.329;898518
1402418;1;5;2268981.24;1791966.15;1;83;0.451;337440
2479978;3;2;6539699.1;6015290.64;1;64;0.603;739073
1808927;3;2;8297051.16;6925907.4;0;37;0.564;779580
1552275;3;6;7948901.72;7385170.68;0;40;0.84;671360
1909547;4;3;2596187.55;2439237.6;1;42;0.925;294728
2678261;1;6;6943672.38;6096439.7;0;54;0.152;783817
1281592;1;4;3314248.51;3024265.92;0;64;0.265;524790
2370204;3;6;2045263.8;1737555.65;1;83;0.549;333408
2355059;4;2;2780053.1;2284810;0;67;0.851;281132
2891215;1;2;9771847.06;8600017.8;1;42;0.454;901641
1711593;3;6;11170724.12;9743481.6;1;66;0.312;925221
2698295;1;4;5628739.1;4474489.08;0;66;0.542;630036
1579782;2;6;10908208.08;9368462.16;1;59;0.88;912760
1768986;3;3;1562362.46;1252762.64;1;76;0.49;228060
2079514;3;2;5499143.4;4585650.02;1;59;0.77;472752
1264664;4;5;10251554.5;8537871.46;0;69;0.245;948816
2793652;3;6;16357744.48;15208718.6;0;69;0.166;1328968
2934416;1;4;2757446.25;2438008.56;0;55;0.461;486196
2649684;3;5;12589637.5;10277038.62;1;73;0.405;999922
1698336;2;4;4245958.25;3597071.31;0;62;0.858;725835
1447229;2;2;2835255.52;2313993.34;0;51;0.737;413124
2638961;3;4;6378558.48;5255133.47;0;69;0.137;619345
1533585;1;5;5261095.56;4787715.96;1;73;0.87;641904
1986345;3;4;5219453.9;4638166;1;70;0.603;455520
2729380;4;2;2671401.6;2539271.02;1;53;0.35;481580
2174086;1;3;11594475.12;10907537.76;0;82;0.785;1209026
1819450;1;6;6071656.68;5195902.09;0;43;0.862;546110
1417315;1;3;1462133.58;1249038.96;1;58;0.928;228270
2234918;4;2;1472371.5;1220300.01;1;78;0.16;227907
1663124;3;3;10338824.88;9949180.86;1;53;0.908;782800
1337268;1;6;6312034.26;5418336.76;0;49;0.505;532400
2468007;3;5;3929297.04;3602488.16;1;52;0.26;398429
2165003;1;3;1528243.56;1318259.55;1;66;0.877;230464
2571684;2;4;2720962.7;2339437.5;1;74;0.603;338484
2336890;3;5;2761020.4;2310762.5;1;50;0.501;335000
2458611;3;2;3941352;3697401.11;0;86;0.23;653976
2140284;1;2;9599377.62;8693745.84;0;87;0.673;884988
2735984;1;5;13092249.8;11845841.19;1;49;0.996;1131165
2169729;3;5;15483576.96;14395242.81;1;79;0.135;1279160
1302296;1;3;13768717.44;12229562.44;0;63;0.721;1136835
2825328;3;6;10306168.53;9738111.12;1;65;0.287;964176
2856300;1;6;2208280.97;1847476.4;1;56;0.413;319945
2296168;3;6;2789670.76;2396649.9;0;69;0.315;283812
1359270;4;3;8053348.8;7179562.8;0;73;0.244;664796
2078255;4;4;3579750.55;3017074.32;0;52;0.346;597310
2548216;1;3;7872037.92;7164377.76;1;45;0.593;774945
1384939;4;3;2737591.3;2289722.4;0;77;0.482;472032
1847219;2;5;15239233.1;14571148.34;1;55;0.25;1428048
2122862;2;6;2881404.24;2287182.95;1;74;0.815;309186
1347997;3;2;6882873.65;6040474.14;1;55;0.962;715356
1574562;3;5;7014835.47;5739955.76;0;56;0.206;702080
2113725;4;5;15258588.4;14668091.6;0;82;0.289;1399152
2726143;3;6;2050404.85;1820466;0;58;0.256;316798
2926464;4;2;12915255.22;12478389.48;1;41;0.354;1091475
1393108;1;3;4190345.78;3423304.28;1;54;0.637;356400
2375375;2;6;3488439.9;3044207.32;0;54;0.444;533872
2812579;2;2;10147281.18;9097385.72;1;70;0.154;949509
2536811;4;5;5611653.45;4859382.68;0;55;0.77;446572
1711393;1;5;8394741.72;7194376.41;0;45;0.12;805168
2827538;3;2;13523649.75;12015577.21;1;68;0.913;1165840
1882033;2;2;9582124.32;8656355.34;1;44;0.678;921096
2726231;1;3;4226441.73;3409809.06;0;55;0.775;447234
1683278;3;5;4072783.7;3572621.25;0;75;0.486;600064
2995492;1;6;10062528.54;8704781.28;0;76;0.948;957151
1902834;2;2;2770479.14;2318618.64;1;64;0.277;275010
1643517;2;4;11679133.62;10821729.12;1;67;0.545;980400
2918741;4;4;3354411.27;2927512.9;0;50;0.268;602210
2259690;2;3;3379900.26;3119719.05;1;80;0.155;627792
2895830;3;6;3540180.54;2892492.68;0;42;0.815;617808
2329921;4;5;11206345.54;9186208.44;1;73;0.922;971550
1767611;2;6;2102371.78;1833216.45;1;67;0.11;338960
2380684;4;4;5839917.36;5067073.56;0;52;0.546;551445
2072302;4;4;5491267.03;4704960;1;60;0.69;552760
2760707;4;6;10278282.72;9748094.6;0;51;0.67;952806
2601598;1;5;6237738.76;5134537.98;0;46;0.956;600430
2953571;2;3;2787187.62;2394775.5;1;57;0.609;341010
2228659;2;5;4311437.13;3577797.35;1;52;0.849;478674
1257842;1;6;6175387.7;5577107.32;0;67;0.599;529012
1439342;4;2;3573678.48;2934410.85;0;63;0.796;532836
2827602;1;2;4204129.16;3553680.68;0;84;0.626;470436
2413690;1;5;7777611.92;6995468.25;1;59;0.867;721920
1308474;2;3;3925905.73;3548332.48;1;38;0.276;424732
1731262;1;4;4204803.76;3665780.48;1;69;0.801;376050
2947250;2;3;9717212.19;9139234.16;0;61;0.587;1007586
1558323;2;3;7842127.28;7332305.49;0;51;0.743;752640
1841111;3;3;3567892;3020682.28;0;74;0.834;567729
2146269;4;2;7705183.13;7222759.44;0;55;0.696;777024
1291682;2;4;3956038.24;3721781.88;1;43;0.694;460596
1500060;3;4;5261822.4;4910567.48;0;48;0.237;621951
1673072;1;6;7669946.4;7060024.32;0;40;0.955;584775
2733673;1;5;12190382.01;10450001.42;0;90;0.788;1173333
2462024;4;4;3558333.92;2816562.81;1;85;0.73;566262
1620544;3;3;3308935.31;2976788.88;1;75;0.204;521360
1928302;4;3;10917694.84;9912432.53;1;56;0.902;969000
2983942;2;6;3489639.96;2962596.56;1;67;0.116;500200
2233342;2;2;6891576.64;6094722.98;0;67;0.596;666791
2255404;2;4;6928523;5935669.57;0;60;0.62;786560
2081357;2;2;6477730;5681255.79;0;58;0.858;704640
1483335;1;6;8374598.4;6843599.56;0;61;0.442;697410
1527944;2;2;8055358.2;6834168.11;1;51;0.301;692280
2858246;3;3;2176345.6;1815296.1;0;65;0.596;310456
1493209;1;5;4206643.5;3515932.4;0;68;0.182;439040
2755107;1;2;1445921.2;1356833.92;0;75;0.852;243180
2355220;2;3;11984970.32;10717451.1;0;42;0.672;1161969
2602378;1;3;4177289.76;3589602.8;1;51;0.818;663424
1399656;2;6;12848653.09;11863525.83;1;81;0.866;1162064
1682864;2;5;4019049.9;3517721.28;0;79;0.869;643049
1987438;2;4;2789560.05;2426416.85;0;55;0.524;448766
1366734;3;4;6139768.82;5183993.43;1;53;0.379;604428
2885133;4;2;2137104.89;1814643.84;1;63;0.619;330876
2361100;4;2;3593977.72;3110995.68;1;64;0.276;571340
2857712;4;4;2228785.88;1844383.52;1;57;0.111;316590
2815386;1;5;6992852.28;5820834.24;0;64;0.71;655592
1977388;2;3;8217938.4;7304574.48;1;52;0.567;611310
1386885;2;4;13925697.56;12067079.36;1;53;0.12;1135200
2810646;3;4;10310463.84;9319565.75;0;81;0.101;806481
2489066;1;6;8159009.22;7436926.22;0;52;0.304;743796
1374909;4;4;3918185.5;3554263.35;1;59;0.78;500192
1640904;1;6;5686483.58;4682197.24;0;54;0.927;446131
2897688;4;6;8472246.1;6817331.52;0;54;0.498;588225
1999352;3;6;5608355.4;4859546.72;0;40;0.469;471576
2664857;1;2;15981812;15326606.6;0;41;0.331;1151244
1463168;3;6;8091575.46;7514497.76;1;82;0.34;613928
1247687;3;4;3984001.52;3613410.4;0;43;0.938;409768
1993762;1;5;5263704.81;4646716.48;0;54;0.815;607096
